"Guid","AccountId","Application__c","Comments","ContactId","Description","IsEscalated","ParentId","Priority","Reason","Status","Subject","SuppliedCompany","SuppliedName","SuppliedPhone","Type","TypeDetail__c"
86dea204-e418-4b9e-9a79-f62aa6f820bc,dac8d9da-f444-4b23-9da6-42d7bf8b1892,"#N/A","#N/A",30e87fc6-d154-46e5-8275-4404d4025b7f,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,New,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
87401652-e323-4376-b0ec-9fa37748ce06,f79f0263-51b8-4901-82f9-ebeb1636efe1,"#N/A","#N/A",aec4834c-6b5b-448c-b634-97c6ee6a573d,EMEA Case,false,"#N/A",Medium,Existing problem,On Hold,Additional license on renewal.,"#N/A","#N/A","#N/A",Problem,"#N/A"
8760e831-9aa9-4543-b6e6-83df102ef670,7ded6593-bc7d-4e02-9371-a5c5394c446d,"#N/A","#N/A",18e17988-f186-4e91-a2a1-5d9a45ea5888,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,On Hold,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
877762ff-6fa3-40cf-ab31-eac5d5297837,7c9bf751-32c6-4f4f-83ae-fbcb4d6abbb4,"#N/A","#N/A",d5141c02-35e5-4a57-bbda-4b71ccdfa82b,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Rejected,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
877a6fef-388b-4600-80fc-478793d5eee8,601e3dd4-1eff-47b6-915c-4dac3cb2009d,"#N/A","#N/A",591596d8-e0ba-4ad0-95dd-52ee4a69877a,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,New,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
879cc769-0bed-4396-ab95-5a11355e4be3,a19295db-238b-45c9-a942-68b5aae0f017,"#N/A","#N/A",093cd85c-b610-4b1b-b362-0a86defbd54c,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Rejected,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
87ef0161-1200-40df-b856-3b4dcca505d4,f12371e0-f4e4-4de9-bc30-ccdc11475a24,"#N/A","#N/A",2fbe1ad9-7645-4463-9bbe-4ae781803631,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Pending Approval,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
87f3c49e-0bf9-4c43-be0e-feb8c4f46216,ffe972ed-b4df-4ce7-ba6f-e41876e7b9f6,"#N/A","#N/A",7dc98d26-beaf-4965-b18d-0f8bcde814f3,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Closed,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
87f8e013-90d6-4f55-90e1-ae971da7e7cd,7e14f274-7fb7-438c-ae43-f4ad9fc598fe,"#N/A","#N/A",4e484c86-0cc4-4d8b-bba8-3b8a335bed80,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Pending Approval,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
880ae344-e048-40dc-980b-c21e4a4ef8d4,83105049-add8-4d07-a82c-e309f993909b,"#N/A","#N/A",de9bbf44-074e-4e32-8c0b-dd1bb9ebdebc,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,On Hold,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
881fddc1-abad-4157-9541-39f12b2f93dd,83105049-add8-4d07-a82c-e309f993909b,"#N/A","#N/A",e7f60743-5140-4b64-b768-5cc57843b489,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,New,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
88374686-8af8-416d-afe6-80eaf7256b32,f23a2513-e0ed-460b-b911-a6d82f7512da,"#N/A","#N/A",11d81cae-4c8b-4160-ba63-8e134cfc56db,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Closed,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
889fcdf5-1193-4266-941f-821dd8a921b4,c4055c50-df83-4d3a-aeb3-4c391b63359d,"#N/A","#N/A",ac2d320e-94d8-4f3a-82e1-3061b760a3cd,User Needs Help,false,"#N/A",Medium,Existing problem,On Hold,Sandbox setup,"#N/A","#N/A","#N/A",Question,"#N/A"
88cbe36e-1edf-4075-9241-3f4bfb426878,cc176418-81fd-4e16-9392-dc6e37c8abc6,"#N/A","#N/A",0438fe58-56ea-4350-acf3-7fb8a74466b9,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Closed,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
8910d9fa-460e-4aed-a0de-eb75fb13545c,72772ed0-a86c-4163-b058-1402cc1b6f0f,"#N/A","#N/A",c4f7221a-8514-4d02-812d-d9ef67ee1270,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Rejected,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
899c5126-85c4-4805-9fcf-18ed87182018,ef3175d5-0286-451b-88b7-887e81abead7,"#N/A","#N/A",8241ee0f-d7ca-4f97-b3bd-47ef21389d23,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Closed,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
89a7c3e4-f28e-40e4-b75b-80c8a556c73f,7e14f274-7fb7-438c-ae43-f4ad9fc598fe,"#N/A","#N/A",519d4b39-1cba-4c3e-8b71-ec63a87a5a6c,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Rejected,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
89b2e500-377d-4218-8b10-a3b79eddda79,d3d2ef89-ec57-4bcb-90ef-e56ed297ed02,"#N/A","#N/A",190c9171-f44e-4e0b-9a11-065ba48de200,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Rejected,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
89e23016-6cba-4b4f-a8e9-15574941446f,00cffd81-248a-4910-9da2-57a154280dc2,"#N/A","#N/A",daf6530e-f95d-4050-994a-f293192edc81,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,New,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
89fee0a1-acca-490a-8d6f-f3eeac36f757,48083d1e-71af-4db1-a130-bcb28eaacf1e,"#N/A","#N/A",18e17988-f186-4e91-a2a1-5d9a45ea5888,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,New,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
8a5a5039-3597-43e0-8640-95f89df08bbc,d84cbaef-dd3c-442b-a92a-27c521ff3a42,"#N/A","#N/A",4f16c8ee-88e6-4d09-9e88-9da807c9ecc0,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,New,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
8a6b0237-672d-4762-a7ef-f7000bd7f86b,f44c98e6-02f9-4fa3-87d3-b4bf7f472c8b,"#N/A","#N/A",c01f262d-7eb6-42ac-acb2-316888389151,"#N/A",false,"#N/A",Medium,"#N/A",New,Please update my profile access,"#N/A","#N/A","#N/A",Problem,"#N/A"
8aa7bd72-b869-435a-ba75-80a352da1de2,9fad7841-3388-4558-b964-859d2d317c4e,"#N/A","#N/A",2c32bd53-c88a-4b99-bce1-5ecbb88c98e8,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Rejected,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
8acf760e-b08f-4852-aad9-145d6db0262e,ab1a0bad-08f0-4f98-bda1-c9347b451339,"#N/A","#N/A",2537dd51-ee92-49e0-a565-f50423fc96c6,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Closed,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
8ad671d7-c838-43e0-8e7d-99919eebe2c8,0d1cd367-c3c6-43d6-bdb4-e1d16f186066,"#N/A","#N/A",8807a90e-7cdc-450b-890f-94d28881c046,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Approved,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
8b5a464c-87de-44dc-a33d-3d763e3f6ab8,71109d60-af04-4437-9343-6692d77f94e2,"#N/A","#N/A",1490998c-5d60-494a-ac51-3060afad247f,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Approved,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
8b99484e-0c18-4805-8676-254d1057bab1,d3d2ef89-ec57-4bcb-90ef-e56ed297ed02,"#N/A","#N/A",54236d01-9ae0-49c8-a7fc-ea86ade8a91a,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,On Hold,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
8bde8a84-0e0e-4774-aeea-a552a9de8d76,5f43a6bd-899c-4f2a-bbd0-e123f52071e0,"#N/A","#N/A",cd0d1dbc-cc6f-4ed6-8539-bff0bd8ccbad,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,On Hold,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
8c3d4144-4dfa-4e08-be69-05c177303643,4e1acb88-7b1c-4db3-89f6-2ece4a578ef8,"#N/A","#N/A",190c9171-f44e-4e0b-9a11-065ba48de200,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,New,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
8cb13427-3631-498d-97c9-337249c07664,412abe38-a115-4e42-bb4f-b75180bccc70,"#N/A","#N/A",09507d38-83ec-4208-9aa5-6ec8b9dfea38,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,Rejected,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
8cbcc7c2-dc3e-46bd-87b0-f13c89c5dfff,f12371e0-f4e4-4de9-bc30-ccdc11475a24,"#N/A","#N/A",24db28ad-2218-4441-828e-767f7aedbfbd,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Rejected,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
8ce13a10-8b18-40fb-9d97-f5f00a426eb2,b80cb6b9-9741-4892-bdbb-e4156dfe5d8d,"#N/A","#N/A",00dc4c8b-db42-41e0-a876-487fa9e11cee,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,New,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
8cf892d0-3618-4e69-a642-32a463bbd117,4db2b20d-2db8-45dc-9193-351d89bc31fd,"#N/A","#N/A",7877c296-806e-4162-a06e-169a47fd7f68,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,New,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
8d005a7c-0dab-48d6-9018-aa9f2eea1a23,1576e644-5ac6-44e5-9839-c75d5030fd25,"#N/A","#N/A",f1a428a9-b9e2-4841-aa91-b181694fe6c8,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,On Hold,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
8d5485a8-baa0-401e-a484-8603237d21b3,20e1de47-e25c-49a3-b21a-f37b150b1c8b,"#N/A","#N/A",ab558ee9-f165-4018-9574-c73aba7d1773,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,On Hold,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
8d850359-9ffb-4e80-98e3-fe19056fe9d4,04732900-5bfa-4d70-979b-792e4e441d6f,"#N/A","#N/A",bae89847-4501-47c0-8826-9aa59cc61d67,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,New,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
8d8e707b-18d4-421a-b3c1-4bee4f579031,a33a3c73-1584-4e93-bfc2-9326b7ab4d64,"#N/A","#N/A",17b67f5d-0cb3-4dc7-aaa4-6186747b9fb0,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Escalated,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
8e11c093-c4a8-4191-a737-ebbc58826631,3a39c6f1-b4ea-408c-ba51-f6e37934a091,"#N/A","#N/A",3ce3700b-1a41-457d-952b-3fa30d1fbfb7,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,New,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
8e1dec79-aea6-4fe0-9030-f2ce5e077ece,71918481-707c-454b-9a5c-f3f11f11c222,"#N/A","#N/A",0da31351-0a35-47d2-8632-5a8280f5f52c,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Approved,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
8e92f88d-ed55-4929-bdf9-6457a51dded6,7c9bf751-32c6-4f4f-83ae-fbcb4d6abbb4,"#N/A","#N/A",41ac7902-eff2-4fc6-9f6a-23308ed68f1d,User Needs Help,false,"#N/A",Medium,User didn't attend training,Escalated,Storing  Data,"#N/A","#N/A","#N/A",Problem,"#N/A"
8eb22407-d3fe-42d2-ad12-b4a76a2bafa5,f0e3beea-d2ab-4812-8ffd-d6c733ad9771,"#N/A","#N/A",411c6ed1-d36d-4778-b1fb-a9d4346a1975,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,On Hold,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
8eb48c67-700d-49ac-bac5-612514a6c400,9fad7841-3388-4558-b964-859d2d317c4e,"#N/A","#N/A",2ed6829f-dabc-43eb-80e5-316598fdd484,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Rejected,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
8ec7012b-367c-4a43-8a97-ae0b3345651d,c4055c50-df83-4d3a-aeb3-4c391b63359d,"#N/A","#N/A",6626e5b3-e501-448d-a365-686962165a3b,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Closed,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
8f70a029-afd8-40d6-91ad-068bee226dba,f79f0263-51b8-4901-82f9-ebeb1636efe1,"#N/A","#N/A",84c6c2df-a8bb-4138-9481-c763fd274e01,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,New,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
8f7f76c2-dd67-4d07-aa3b-260e4a48e218,e6c09d6d-c870-4f02-b3a0-9e6978efa073,"#N/A","#N/A",140674f7-0170-490b-a984-f8c47cb6d4f1,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Escalated,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
8f980595-808d-4f24-9f05-86f3fa794356,c0126748-f94a-4d3a-bc0a-7bddfdca108a,"#N/A","#N/A",05a5b8a2-08f2-4383-b5a5-88bcc7f93bb6,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,On Hold,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
8fcc32b5-f24b-47d0-8927-a2969a4b8677,622d79f8-3213-4f95-ba83-a395ef8bb023,"#N/A","#N/A",2d2022f0-dc86-400d-954a-7245749f7f39,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Rejected,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
8fcfe5da-a2d2-431a-8060-25e6e98179c6,fe154241-d476-4e12-9039-4a44e66ff0d0,"#N/A","#N/A",519d4b39-1cba-4c3e-8b71-ec63a87a5a6c,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Rejected,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
8fd29a91-a6c5-4946-a3e0-3d9fd640e73c,c08b2806-2456-4694-96ec-0d82eda8f180,"#N/A","#N/A",ec4b72df-4fa2-444f-9d24-ba08433670aa,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,New,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
8fe6cb83-f7c3-41c5-806d-11dae8f30054,"#N/A",Revenue Cloud,"#N/A","#N/A",Promotional pricing is incorrect.,false,"#N/A",High,"#N/A",Approved,Incorrect pricing,"#N/A","#N/A","#N/A",Change Request,Data
90011b89-fc3e-4268-b685-536ad9f574e4,95bad7c6-e62f-414c-8135-7c74be1ffef0,"#N/A","#N/A",b3c7f0e1-a9e8-4b8c-ac5f-df3c6ce62520,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Approved,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
900e2a62-ef7f-4441-b61a-d597b745b224,5ebc860d-9110-4655-8d61-4fc464a06fc8,"#N/A","#N/A",6352664e-d1b3-4b5b-a6cc-b3036931b503,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Approved,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
901476ff-852a-494b-b423-425ed641de2f,9f013e3f-f415-423f-ac32-10f23e8cba43,"#N/A","#N/A",5293f190-a9a5-4b45-bffe-8f0f112d53b7,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Escalated,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
9058658d-853d-4662-a76a-ea0327f50c06,586bc15b-1713-4ad9-b305-a54d0357f774,"#N/A","#N/A",c1d9af4e-49f8-4d37-89df-2680b46450a8,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Closed,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
907185a0-a02a-4eb1-9505-512e2d490748,48083d1e-71af-4db1-a130-bcb28eaacf1e,"#N/A","#N/A",8e195cd6-3a34-4d25-a99c-df317b8896d8,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Approved,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
90b0ff92-4acf-4b35-bcca-34b12bf6ab79,aead4992-4362-41bd-b29e-3e90053966e2,"#N/A","#N/A",117b4caf-f1bc-42cf-9063-8b6c8bc26c33,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,On Hold,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
91182765-ed77-47e9-8cbd-851dda18c66d,412abe38-a115-4e42-bb4f-b75180bccc70,"#N/A","#N/A",f277ee75-079b-4a20-89b6-27a4255713fc,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,New,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
9179c48f-5077-4b4b-a511-448a6f3d6fd1,83105049-add8-4d07-a82c-e309f993909b,"#N/A","#N/A",7562bd30-84bb-42ea-8dc7-383ddcd02c3b,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,New,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
9180d7e7-fd6d-4af7-86f2-b96cdd77f521,75d2a4c2-0f6e-445d-a242-b8be7471cd17,"#N/A","#N/A",7765d35e-8827-4942-bd83-4e062e282889,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Closed,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
9189504d-fa60-421d-bf72-916cec530211,8e56782e-bd14-4f52-957d-a58a65cf1395,"#N/A","#N/A",9a0608d7-1b53-4951-9cec-2cde82925f76,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,New,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
91bc3820-c76e-4bf4-9db5-440e4bb79dd8,1d4cff12-31ba-4d45-b698-ca04cfb7d5ea,"#N/A","#N/A",97f37f0c-b3b7-447d-ad28-e87321e986b8,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Escalated,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
91c68b39-2745-4dce-9482-65ed8d406777,1576e644-5ac6-44e5-9839-c75d5030fd25,"#N/A","#N/A",eafd51c0-a737-4b2e-8e9b-4ba13de5f5ff,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Rejected,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
922a6f8d-73cb-42e3-bcf0-7e5578fbfbe1,3a39c6f1-b4ea-408c-ba51-f6e37934a091,"#N/A","#N/A",442c0988-7d45-4cac-8568-8718a50856ec,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Rejected,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
922e4292-204f-463a-b692-2612b53488b4,4f4247cf-7dc8-4c7e-9b43-5a1ac08fbc50,"#N/A","#N/A",703040c6-9cbe-4312-99fa-c49dab8b2eb0,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Pending Approval,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
9250b515-c305-42e2-a8d5-f8a6dc04fb86,0194f785-9aa9-4fb4-854b-6513228c47fa,"#N/A","#N/A",fb29cc16-f97e-463c-b292-bf62e792597f,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Rejected,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
9257ab1a-018e-4772-becf-de05f29f370f,11fcdef4-422d-4f4e-aa8b-81893f648a93,"#N/A","#N/A",0fd90dfd-79b6-4c37-81e6-0c3ab1740d06,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Pending Approval,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
92670fc6-b075-4b95-9ac5-08283fb80388,09989463-e44f-4e4f-866d-c899695f0e0a,"#N/A","#N/A",34f1bc84-8e6f-474f-b853-cb9e1a72eefa,How can we schedule usage reports to be emailed to managers each week?,false,"#N/A",Medium,Complex functionality,Rejected,How to schedule a usage report,"#N/A","#N/A","#N/A",Question,"#N/A"
92711e9d-4d38-4da5-ae07-2b0e33ebb515,1576e644-5ac6-44e5-9839-c75d5030fd25,"#N/A","#N/A",296a89a9-d968-42a0-ae09-a9cb6dc3135e,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Escalated,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
9284f301-09c2-4cfa-8e2e-5b50737b52eb,0194f785-9aa9-4fb4-854b-6513228c47fa,"#N/A","#N/A",6c49cec0-3fa1-4944-ae7f-e96a5d232e21,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Rejected,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
92a55625-c2be-4d51-8141-fc855ec14ef4,07a256f0-9ce6-4cb3-8f26-7185af4f88a5,"#N/A","#N/A",0e6ce55c-34dd-48f1-80c3-3c3a452b7454,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Rejected,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
92d8cb1f-be57-4d9d-a041-00f683f2b0e1,0483e6b8-3ce7-41ad-847f-8d30cde5c3e6,"#N/A","#N/A",3f992e7f-63f5-4a4a-837e-157938113c04,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Escalated,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
92e19665-bc2c-41fe-b108-b30e758fc81d,07a256f0-9ce6-4cb3-8f26-7185af4f88a5,"#N/A","#N/A",005703bb-8da7-4faf-9ddd-4ff2fe36747c,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,Closed,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
92f32d4a-e08e-423f-bd0e-72ec29a9ce53,0194f785-9aa9-4fb4-854b-6513228c47fa,"#N/A","#N/A",d2654c63-1b52-413d-90bc-97de4b2a36ea,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,New,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
932fe959-d727-4403-8d41-ca2808b1a9b6,92cf5f3d-c7be-43db-84f2-1b0f2ffa642b,"#N/A","#N/A",ef5e08bc-bf21-4bb1-8986-be87874497d9,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,Escalated,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
935b2a89-4a69-4cc5-9f94-75b8a05811d0,c08b2806-2456-4694-96ec-0d82eda8f180,"#N/A","#N/A",022185ec-ad05-4324-9c09-adcb1b72d7c5,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Closed,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
93dd45f9-2992-48bf-a198-15f454021765,cd689f6a-1113-4095-a8c2-80eeef11d1be,"#N/A","#N/A",5e4a11ca-3f56-4b10-9b16-fd6705d41f78,Prefers Direct Phone Outreach,false,"#N/A",Medium,Existing problem,Pending Approval,Issue with picklists and checkboxes going away,"#N/A","#N/A","#N/A",Problem,"#N/A"
93ed7ff0-2196-4941-ae1a-1f213f318f7d,c0126748-f94a-4d3a-bc0a-7bddfdca108a,"#N/A","#N/A",56bdcf3a-a585-44cc-b39f-ffa86231ff5b,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,New,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
93f15aee-fb71-4fcc-ac6b-2f5e222ef76f,9b782585-0b01-4473-a35d-92e5791f8405,"#N/A","#N/A",e503281b-4573-46ec-a76c-550f9800a945,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,On Hold,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
93fa8a2a-b590-433a-985e-1a701504b0f7,a59b3ca6-1dad-4f3c-95c6-afe084c2daf0,"#N/A","#N/A",82b27a3b-2812-4cd0-a97c-7ad0899146f2,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Approved,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
944cee88-d267-4cce-98e7-a2fb24063888,f79f0263-51b8-4901-82f9-ebeb1636efe1,"#N/A","#N/A",f6c0d500-83c7-4ff7-a603-2b1794835bec,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,New,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
