"Guid","AccountId","Amount","CloseDate","ContactId","Description","ForecastCategoryName","IsExcludedFromTerritory2Filter","LeadSource","Name","NextStep","Pricebook2Id","Probability","SBQQ__Contracted__c","SBQQ__CreateContractedPrices__c","SBQQ__OrderGroupID__c","SBQQ__Ordered__c","SBQQ__PrimaryQuote__c","SBQQ__QuotePricebookId__c","SBQQ__Renewal__c","StageName","Type","sbaa__ApprovalStatus__c","sbaa__ApprovalStep__c","sbaa__StepApproved__c","sbaa__SubmittedDate__c"
7d696fb7-b259-4d6e-be69-618b87b82ef2,412abe38-a115-4e42-bb4f-b75180bccc70,72395.0,2022-09-21,"#N/A","#N/A",Omitted,false,"#N/A",JumpXS - Initial Sale,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
7d98cdd9-251d-4ea8-8bee-d6402683ce30,fd1987d9-3f09-4416-b179-e56120cd68ba,18350.0,2023-04-20,"#N/A","#N/A",Pipeline,false,"#N/A",Skimia - Cross-sell,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
7e093d8d-c2ef-4cf0-aca0-a0c7b8b40b66,aead4992-4362-41bd-b29e-3e90053966e2,100082.0,2023-06-10,"#N/A","#N/A",Pipeline,false,"#N/A",Vitz - Upsell,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
7e1dd70f-0f62-4e0e-83a6-af2f4452d2bc,d0fea710-3684-43dd-a776-b6fcb3b1f32e,72395.0,2023-04-06,"#N/A","#N/A",Pipeline,false,"#N/A",Tazz - SOW 2,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,20.0,false,false,"#N/A",false,"#N/A","#N/A",false,Needs Analysis,"#N/A","#N/A","#N/A",false,"#N/A"
7e271030-c9ee-4314-848c-821fa88a892a,83924908-60a6-4880-9f3a-08af6317ae58,11550.0,2023-04-05,"#N/A","#N/A",Pipeline,false,"#N/A",Kimia - Cross-sell,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
7e661177-470a-4225-9dd6-d26bd042c196,019dae55-0cf9-4022-9c2a-2c953c3505f6,34995.0,2023-02-24,"#N/A","#N/A",Pipeline,false,"#N/A",Topicstorm - Additional Sale,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,20.0,false,false,"#N/A",false,"#N/A","#N/A",false,Needs Analysis,"#N/A","#N/A","#N/A",false,"#N/A"
7ebcd3e9-fa0b-4621-846a-e75e6a02dee2,d84cbaef-dd3c-442b-a92a-27c521ff3a42,32395.00000002,2023-02-04,"#N/A","#N/A",Closed,false,"#N/A",Yakidoo - Secondary Sale,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
80d9b88b-381c-4e9b-9179-e6577121034b,16528448-9352-468e-9f0f-43637e09c577,32395.00000002,2023-02-04,"#N/A","#N/A",Closed,false,"#N/A",DabZ - Secondary Sale,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
813af6a8-209f-4778-a6c4-431d28dabfcc,e3b88905-befe-4d56-b46f-92098cb51657,100082.0,2023-06-10,"#N/A","#N/A",Pipeline,false,"#N/A",Topicshots - Upsell,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
81ae17c8-1e1b-4c83-85ba-daebfaa7fa20,96e5719e-e266-4424-8aff-d293db12ae84,32395.00000002,2023-04-04,"#N/A","#N/A",Closed,false,"#N/A",Topicblabh-Sto Associates - Secondary Sale,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
82deff93-39b3-486a-b7f6-71fb5615632b,e459732c-55d9-41c8-91a4-31d63da6845c,11550.0,2023-04-20,"#N/A","#N/A",Pipeline,false,"#N/A",Talane - Cross-sell,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
83b2aedc-2e4d-4633-8094-5f41641927c7,07a256f0-9ce6-4cb3-8f26-7185af4f88a5,32395.00000002,2023-02-04,"#N/A","#N/A",Closed,false,"#N/A",Kayveo - Secondary Sale,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
83bf5e74-bac6-4dd9-b108-3644ed50407d,7227f31b-512e-413e-bd5d-a1a47a985fb4,100082.0,2023-06-10,"#N/A","#N/A",Pipeline,false,"#N/A",Kwimbee - Upsell,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
83c09b78-d90f-4bd7-903f-ef1f415830d4,2b6cb15a-a53d-4631-94a9-1b1561729c64,31495.0,2023-01-06,"#N/A","#N/A",Pipeline,false,"#N/A",Noba - Additional Sale,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
83c410a5-afd3-4854-b7e9-466662be83d9,b15aa874-4e8d-43de-a23d-284ff93fbe6b,75000.0,2023-06-10,"#N/A","#N/A",Pipeline,false,"#N/A",Agimba - Upsell,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
848fc0b2-d68d-4c7f-bb06-2427b4dc5b9a,0194f785-9aa9-4fb4-854b-6513228c47fa,72395.0,2022-09-21,"#N/A","#N/A",Omitted,false,"#N/A",Skaboo - Initial Sale,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
84c1abe7-091d-4dd7-a938-1de80c7fea3e,00cffd81-248a-4910-9da2-57a154280dc2,18350.0,2023-04-20,"#N/A","#N/A",Pipeline,false,"#N/A",Trunyx - Cross-sell,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
84db6bb2-b271-48df-957d-9e5880270178,c6245e35-f77f-473b-9caa-1abe4b3d0133,11550.0,2023-04-05,"#N/A","#N/A",Pipeline,false,"#N/A",Meejo - Cross-sell,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
854cb9a3-be9a-476d-8f90-f60117ed2907,c4055c50-df83-4d3a-aeb3-4c391b63359d,32395.00000002,2023-04-04,"#N/A","#N/A",Closed,false,"#N/A",Eadel - Secondary Sale,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
86737285-ded9-4a2e-8f5b-84a85e0c0185,4e1acb88-7b1c-4db3-89f6-2ece4a578ef8,100082.0,2023-06-10,"#N/A","#N/A",Pipeline,false,"#N/A",Thoughtmix - Upsell,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
8688748f-3a5d-473c-9854-32731e62d9e4,75d2a4c2-0f6e-445d-a242-b8be7471cd17,11550.0,2023-04-20,"#N/A","#N/A",Pipeline,false,"#N/A",Zoombox - Cross-sell,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
8726ec26-e903-46c0-9966-ba4bc47febd3,319514d7-cfd9-4922-9004-137af7bd3c87,32395.00000002,2023-04-04,"#N/A","#N/A",Closed,false,"#N/A",Roomm - Secondary Sale,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
87360e53-a2b4-443c-a34b-d8076b14f9b9,014e5889-3c4d-406c-af88-d96c82a21fd7,100082.0,2023-06-10,"#N/A","#N/A",Pipeline,false,"#N/A",Divavu - Upsell,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
878d46b7-ae32-4eb2-8b67-0bd07f8d560b,eedb30b8-930f-4b7d-914b-0d76c41d12d8,18050.0,2023-04-20,"#N/A","#N/A",Pipeline,false,"#N/A",Buzzshare - Cross-sell,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
87e9a3ee-dfe4-4d38-85da-811f3e98cb10,09989463-e44f-4e4f-866d-c899695f0e0a,72395.0,2022-09-21,"#N/A","#N/A",Omitted,false,"#N/A",Jaxspan - Initial Sale,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
886f1acf-0bec-4a93-9da2-31612d12d0f6,48987e17-1d8d-49ba-b872-7140ea05a720,113583.0,2023-06-10,"#N/A","#N/A",Pipeline,false,"#N/A",Zazio - Upsell,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
8885ec12-355a-4a82-87aa-93303a7cdb4f,f556230b-8cbe-4a1b-8f40-2c9bc9ec2b0f,18350.0,2023-04-20,"#N/A","#N/A",Pipeline,false,"#N/A",Edgeclub - Cross-sell,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
88d46ac3-df1c-49fb-a0fa-cecdf2eeb67b,622d79f8-3213-4f95-ba83-a395ef8bb023,72395.0,2022-09-21,"#N/A","#N/A",Omitted,false,"#N/A",Skyba - Initial Sale,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
8941224d-331f-4544-928b-a88a34db8dd4,5e4ef8a3-c6cf-457a-99a4-7fb2476bd65a,11550.0,2023-04-20,"#N/A","#N/A",Pipeline,false,"#N/A",Lazzy - Cross-sell,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
89614723-094f-4e1b-a72f-b4574b47af61,ff83428f-fcbb-411f-8708-8a56e96744f2,34995.0,2023-01-01,"#N/A","#N/A",Pipeline,false,"#N/A",Pixoboo - Additional Sale,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,50.0,false,false,"#N/A",false,"#N/A","#N/A",false,Value Proposition,"#N/A","#N/A","#N/A",false,"#N/A"
89e7301f-99c7-458c-9d82-61b82bded388,a59b3ca6-1dad-4f3c-95c6-afe084c2daf0,32395.00000002,2023-04-04,"#N/A","#N/A",Closed,false,"#N/A",Kazu - Secondary Sale,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
8a275370-314a-46f9-9784-ba79454e5dce,5e4ef8a3-c6cf-457a-99a4-7fb2476bd65a,32395.00000002,2023-04-04,"#N/A","#N/A",Closed,false,"#N/A",Lazzy - Secondary Sale,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
8a687c93-8bc0-4fab-a164-daec2af7b996,ffe972ed-b4df-4ce7-ba6f-e41876e7b9f6,32395.00000002,2023-04-04,"#N/A","#N/A",Closed,false,"#N/A",Chatterpoint - Secondary Sale,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
8ad3df52-928e-41b2-a0e9-0e38f55fb2f7,f79f0263-51b8-4901-82f9-ebeb1636efe1,32395.00000002,2023-02-04,"#N/A","#N/A",Closed,false,"#N/A",Plambee - Secondary Sale,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
8adbae1a-1645-4bde-8b9e-2e3ff7e6b81d,d0fea710-3684-43dd-a776-b6fcb3b1f32e,25400.0,2023-04-06,"#N/A","#N/A",Pipeline,false,"#N/A",Tazz - SOW 1,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,20.0,false,false,"#N/A",false,"#N/A","#N/A",false,Needs Analysis,"#N/A","#N/A","#N/A",false,"#N/A"
8b3b01e2-88f6-4cc3-b02f-7c8a20308cf3,9fad7841-3388-4558-b964-859d2d317c4e,72395.0,2022-09-21,"#N/A","#N/A",Omitted,false,"#N/A",Mycat - Initial Sale,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
8c3733eb-f430-431f-a899-2ff614722347,dda165a1-6fe6-484f-9bd4-4adb19edc0cb,72395.0,2021-10-07,"#N/A","#N/A",Closed,false,"#N/A",Twitterwire - Additional Sale,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
8c525a59-c906-4192-bb14-b888b8cee038,4e1acb88-7b1c-4db3-89f6-2ece4a578ef8,18350.0,2023-04-20,"#N/A","#N/A",Pipeline,false,"#N/A",Thoughtmix - Cross-sell,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
8c8632f9-2b51-4119-abea-62dd92ce9627,e956d854-bd35-4928-955a-95d8b98c554e,32395.00000002,2023-04-04,"#N/A","#N/A",Closed,false,"#N/A",Layo - Secondary Sale,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
8cd31561-0c7b-46c3-a18c-dd8f9dc77c71,e52670aa-c680-48c8-90ed-a52609582833,11250.0,2023-04-20,"#N/A","#N/A",Pipeline,false,"#N/A",Bluejam - Cross-sell,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
8d92b339-a991-4090-a110-1a67ff128439,c6245e35-f77f-473b-9caa-1abe4b3d0133,32395.00000002,2023-03-22,"#N/A","#N/A",Closed,false,"#N/A",Meejo - Secondary Sale,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
8da0c2bb-f7b3-4cbb-a24e-6efcf683485f,04732900-5bfa-4d70-979b-792e4e441d6f,34995.0,2023-02-14,7367725f-e07d-473a-a17b-e9715e985b6e,"#N/A",Pipeline,false,"#N/A",Tazzy - Additional Sale,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
8e5f2c9b-d2cd-4908-a948-1eb5efac28f1,7e14f274-7fb7-438c-ae43-f4ad9fc598fe,3200.0,2023-04-01,"#N/A","#N/A",Pipeline,false,"#N/A",Feedbug - Additional Sale,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,50.0,false,false,"#N/A",false,"#N/A","#N/A",false,Value Proposition,"#N/A","#N/A","#N/A",false,"#N/A"
8ebccdac-104c-4040-9cbb-0d3087ebad87,f556230b-8cbe-4a1b-8f40-2c9bc9ec2b0f,34995.0,2023-05-08,"#N/A","#N/A",Pipeline,false,"#N/A",Edgeclub - Additional Sale,"#N/A","#N/A",50.0,false,false,"#N/A",false,"#N/A","#N/A",false,Value Proposition,"#N/A","#N/A","#N/A",false,"#N/A"
8efebcaf-8495-4576-97d1-154c0273387a,e7b38228-733b-4eb7-bfc7-62054bd5a536,32395.00000002,2023-02-04,"#N/A","#N/A",Closed,false,"#N/A",Zoonoodle - Secondary Sale,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
8f0c2c82-cda0-48b9-828c-fcb751029956,684eb176-be4f-4392-8474-70c54e6d219e,72395.0,2022-09-21,"#N/A","#N/A",Omitted,false,"#N/A",Rhycero - Initial Sale,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
8f1778d5-09c2-406b-9aaa-976e0f559857,302e6394-5bfe-4f1e-b5d0-bd0ad7afa314,72395.0,2022-09-21,"#N/A","#N/A",Omitted,false,"#N/A",Browsecat - Initial Sale,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
8f3a1c36-7cb1-4534-845d-e2fa8f59cdb8,92cf5f3d-c7be-43db-84f2-1b0f2ffa642b,11550.0,2023-03-06,"#N/A","#N/A",Pipeline,false,"#N/A",Twimm - Cross-sell,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
8f71ce6d-de9e-41eb-bce2-4342936e6556,99fa1606-8feb-4dc3-a423-06646007b13a,75000.0,2023-06-10,"#N/A","#N/A",Pipeline,false,"#N/A",Viva - Upsell,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
90107782-e501-4e0a-95ae-f1ab9844d786,81198dc8-27dd-4f23-aa35-0a8cea9a113d,72395.0,2021-12-10,"#N/A","#N/A",Closed,false,"#N/A",Dabfeed - Additional Sale,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
90193b62-e6ae-4d61-a4bf-dcf469c84cbd,71918481-707c-454b-9a5c-f3f11f11c222,32395.00000002,2023-04-04,"#N/A","#N/A",Closed,false,"#N/A",Topiclounge - Secondary Sale,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
9060b8ee-989f-4678-b26a-0ebba277470f,dd7aa370-3adc-4903-b991-689e0650445b,75000.0,2023-06-10,"#N/A","#N/A",Pipeline,false,"#N/A",Meembee - Upsell,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
9089f777-9923-4b51-866f-b8d677b83c2e,058c58d3-cdc5-40e9-9a4f-79e63b39aff2,72395.0,2023-04-12,"#N/A","#N/A",Pipeline,false,"#N/A",Yakitrit-Germain Hospital - Initial Sale,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Prospecting,"#N/A","#N/A","#N/A",false,"#N/A"
9109da21-57e7-455a-a0bd-7e63e259e7d9,302e6394-5bfe-4f1e-b5d0-bd0ad7afa314,11250.0,2023-04-20,"#N/A","#N/A",Pipeline,false,"#N/A",Browsecat - Cross-sell-sell,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
9299bcc0-99fe-4e2c-84c4-f1bfdb0fc61b,99fa1606-8feb-4dc3-a423-06646007b13a,11550.0,2023-04-20,"#N/A","#N/A",Pipeline,false,"#N/A",Viva - Cross-sell,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
92e117d5-8089-4d55-b372-f5e9df7ea494,1d4cff12-31ba-4d45-b698-ca04cfb7d5ea,75000.0,2023-06-10,"#N/A","#N/A",Pipeline,false,"#N/A",Fanoodle - Upsell,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
92fa0f5b-f10a-47c2-93d3-51ea59e02209,a8e1ad77-8543-4778-ba90-f25e181bc963,100082.0,2023-06-10,"#N/A","#N/A",Pipeline,false,"#N/A",Dazzlesphere - Upsell,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
9313bbeb-e068-435a-a542-cd800e09565f,8c1a3e6b-3327-49ec-b65a-fdf8474eae9f,29995.0,2022-11-22,d361e34d-2b5d-4a82-8abd-6ec32ac7151b,"#N/A",Closed,false,"#N/A",Avaveo - Additional Sale,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
9355f977-c133-49f1-81a1-dfbc34b9dc1f,ecd3c921-d09d-4ed9-ad72-4e8de4683f2a,72395.0,2022-09-21,"#N/A","#N/A",Omitted,false,"#N/A",Trilith - Initial Sale,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
941f05a0-9abb-4cbb-9b16-a1b678826d71,e6c09d6d-c870-4f02-b3a0-9e6978efa073,29995.0,2022-10-07,01a61327-f640-4f4b-b2e9-118980d9015f,Some people like putting there notes into these long description fields to describe the deal. This can be unruly in a grid and out-of-box Salesforce doesn't even allow Long Notes fields to be displayed in a grid.,Closed,false,"#N/A",Skyvu - Additional Sale,Call to check on Quote,a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
951cafbe-1440-4ea7-8652-d627034c056f,ecd3c921-d09d-4ed9-ad72-4e8de4683f2a,75000.0,2023-06-10,"#N/A","#N/A",Pipeline,false,"#N/A",Trilith - Upsell,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
951e92c7-d5ff-43dc-b19b-03da4bdfa3a3,a8e1ad77-8543-4778-ba90-f25e181bc963,37495.0,2022-08-24,8807a90e-7cdc-450b-890f-94d28881c046,"#N/A",Closed,false,"#N/A",Dazzlesphere - Additional Sale,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
952bc3af-c3dd-4042-8605-6e396d7563f0,b4da4a92-38fe-4efb-b44b-a74e53ce6e5e,75000.0,2023-06-10,"#N/A","#N/A",Pipeline,false,"#N/A",Photolist - Upsell,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
952e2f6f-1826-4115-9f76-b16986a4a8f8,6f7fd6d7-8bfa-408e-9706-7667ab4f2fb3,32395.00000002,2023-04-04,"#N/A","#N/A",Closed,false,"#N/A",Twinder - Secondary Sale,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
95e68f51-78e2-4a58-b5ad-a8fffc36edc5,cc176418-81fd-4e16-9392-dc6e37c8abc6,72395.0,2022-09-21,"#N/A","#N/A",Omitted,false,"#N/A",Thoughtstorm - Initial Sale,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
96288f37-479d-42c7-885d-708fa1a16318,1576e644-5ac6-44e5-9839-c75d5030fd25,18050.0,2023-04-20,"#N/A","#N/A",Pipeline,false,"#N/A",Fatz - Cross-sell,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
96609dad-bf86-4417-81a0-968035d42573,866bad4f-4ead-4e90-b455-98fdb0890a09,100082.0,2023-04-26,"#N/A","#N/A",Pipeline,false,"#N/A",Voolith - Upsell,"#N/A",a1ca0f6b-4bb2-4b44-991d-6e7d0411b145,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
